duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
210.0,1,38,9,14,9,9.35,4,9,43,0.368,0.429,0.711,1.139,168,113,0.81,0.63,1.663,-0.851,4.2,27,11,9.0,3,65,26,22,11,19,12,0,32,2.0,0.0,-0.311,-3.0,1,6,6,14,PHI,1
235.0,1,35,5,8,5,5.0,3,9,39,0.229,0.308,0.457,0.765,168,101,-0.024,1.41,0.758,-0.782,-0.0,27,11,9.0,1,52,18,31,9,17,9,0,49,3.0,2.0,-0.476,-1.0,1,7,6,15,PHI,0
189.0,0,40,15,19,14,16.88,2,10,46,0.475,0.511,0.825,1.336,142,104,0.321,0.53,0.445,-0.123,10.6,27,10,9.0,0,63,19,22,10,22,10,0,61,0.0,0.0,0.179,4.0,1,1,6,16,PHI,1
185.0,1,40,12,16,11,12.38,7,5,47,0.4,0.489,0.625,1.114,116,106,0.366,0.94,0.892,-0.527,7.6,27,14,9.0,1,73,14,19,12,23,13,0,49,1.0,0.0,0.135,2.0,1,2,6,17,NYM,1
184.0,1,32,2,5,2,2.0,0,12,33,0.156,0.182,0.375,0.557,170,83,-0.204,0.49,0.046,-0.251,-3.0,27,8,9.0,3,50,16,17,7,13,5,0,22,0.0,0.0,-0.297,-5.0,1,3,6,18,NYM,0
183.0,1,32,7,9,7,7.88,5,5,37,0.281,0.378,0.563,0.941,144,89,0.231,1.01,0.71,-0.478,2.6,27,13,9.0,0,56,16,17,12,15,8,0,53,1.0,0.0,0.269,3.0,1,4,6,19,NYM,1
181.0,1,34,3,8,3,3.0,4,7,38,0.235,0.316,0.382,0.698,143,92,-0.445,1.21,0.908,-1.351,-2.1,24,9,8.0,1,53,20,19,10,17,12,0,40,0.0,0.0,-0.054000000000000006,0.5,0,6,6,21,WSN,0
222.0,1,41,13,14,13,13.0,6,9,47,0.341,0.426,0.585,1.011,167,103,1.021,0.98,1.703,-0.682,7.9,27,6,9.0,1,66,23,14,8,24,13,0,14,2.0,2.0,-0.52,-3.9,0,7,6,22,WSN,1
189.0,0,36,4,7,4,3.6,2,9,39,0.194,0.256,0.472,0.7290000000000001,135,97,0.01,2.04,0.913,-0.903,-1.6,30,11,10.0,1,56,22,19,10,17,2,0,55,1.0,1.0,0.491,2.6,0,1,6,23,WSN,1
181.0,1,35,3,8,3,1.0,0,11,35,0.229,0.229,0.343,0.5710000000000001,133,95,-0.308,0.57,0.28800000000000003,-0.595,-1.9,24,10,8.0,2,57,17,21,11,13,4,0,15,2.0,1.0,-0.191,-3.6,0,2,6,24,CHC,0
