duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
186.0,1,29,1,4,1,1.0,2,2,31,0.138,0.194,0.241,0.435,188,65,-0.341,0.58,0.185,-0.527,-3.9,27,6,9.0,2,43,7,18,15,12,3,0,46,4.0,2.0,-0.159,-7.1,1,2,6,10,WSN,0
199.0,1,31,7,7,7,7.88,2,7,33,0.226,0.273,0.516,0.789,171,81,0.33,0.95,0.542,-0.211,2.7,27,6,9.0,2,43,17,21,6,18,10,0,45,4.0,0.0,0.17,-0.1,1,3,6,11,WSN,1
194.0,1,30,5,7,5,5.62,7,7,37,0.233,0.378,0.5,0.878,157,93,0.199,1.24,0.87,-0.67,0.7,27,10,9.0,1,54,14,25,9,14,5,0,44,1.0,0.0,0.299,0.9,1,5,6,13,NYY,1
182.0,1,37,10,15,9,9.0,4,5,41,0.405,0.463,0.649,1.112,153,84,0.365,0.35,0.647,-0.281,5.7,27,11,9.0,1,53,12,19,19,13,9,0,62,4.0,0.0,0.134,2.9,1,6,6,14,NYY,1
207.0,1,36,4,10,3,4.0,0,16,36,0.278,0.278,0.361,0.639,168,105,-0.268,0.49,0.14400000000000002,-0.412,-0.9,27,11,9.0,2,52,24,29,11,9,5,0,42,4.0,1.0,-0.232,-3.1,1,7,6,15,NYY,0
186.0,0,35,3,9,3,3.0,2,10,38,0.257,0.316,0.429,0.7440000000000001,173,101,-0.105,0.73,0.274,-0.377,-1.9,27,9,9.0,1,57,24,20,13,12,8,0,18,1.0,0.0,-0.396,-5.1,1,1,6,16,NYY,0
164.0,1,33,3,8,2,3.0,2,8,35,0.242,0.28600000000000003,0.364,0.649,124,82,-0.027000000000000003,1.13,0.816,-0.843,-1.9,27,11,9.0,1,45,15,22,12,13,6,0,54,1.0,0.0,0.528,3.9,0,3,6,18,CHC,1
198.0,1,35,3,9,3,3.0,2,10,38,0.257,0.316,0.6,0.916,142,111,-0.173,0.56,0.544,-0.716,-1.9,24,7,8.0,3,66,17,28,12,13,7,0,31,2.0,0.0,-0.326,-2.6,0,4,6,19,CHC,0
203.0,1,40,5,12,5,4.5,2,10,44,0.3,0.349,0.45,0.799,161,101,-0.047,1.73,1.126,-1.175,-1.1,30,8,10.0,2,50,17,34,16,15,7,0,47,2.0,0.0,0.5479999999999999,2.1,0,6,6,21,TEX,1
184.0,1,34,5,7,5,5.0,1,8,35,0.206,0.229,0.382,0.611,151,89,-0.308,1.27,0.727,-1.035,-0.5,24,11,8.0,2,54,18,17,15,11,4,0,26,3.0,0.0,-0.191,-1.1,0,7,6,22,TEX,0
187.0,0,34,4,10,3,3.0,3,7,38,0.294,0.342,0.294,0.636,134,95,-0.198,0.53,0.768,-0.967,-1.5,24,8,8.0,2,56,15,24,14,14,7,0,45,1.0,0.0,-0.302,-2.1,0,1,6,23,TEX,0
